Czas,Temperatura procesora,Zużycie procesora
 07-06-2024 22:40:48,67,100
 07-06-2024 22:40:49,69,100
 07-06-2024 22:40:50,70,100
 07-06-2024 22:40:51,67,100
 07-06-2024 22:40:52,68,100
 07-06-2024 22:40:53,68,100
 07-06-2024 22:40:54,68,100
 07-06-2024 22:40:55,62,50.1
 07-06-2024 22:40:56,62,88.531
 07-06-2024 22:40:57,65,96.841
 07-06-2024 22:40:58,69,95.453
 07-06-2024 22:40:59,70,100
 07-06-2024 22:41:00,68,100
 07-06-2024 22:41:01,68,100
 07-06-2024 22:41:02,68,100
 07-06-2024 22:41:03,68,100
 07-06-2024 22:41:04,69,100
 07-06-2024 22:41:05,70,100
 07-06-2024 22:41:06,70,100
 07-06-2024 22:41:07,70,100
 07-06-2024 22:41:08,70,100
 07-06-2024 22:41:09,68,100
 07-06-2024 22:41:10,69,100
 07-06-2024 22:41:11,69,100
 07-06-2024 22:41:12,68,100
 07-06-2024 22:41:13,70,100
 07-06-2024 22:41:14,70,100
 07-06-2024 22:41:15,70,100
 07-06-2024 22:41:16,70,100
 07-06-2024 22:41:17,70,100
 07-06-2024 22:41:18,70,100
 07-06-2024 22:41:19,70,100
 07-06-2024 22:41:20,70,100
 07-06-2024 22:41:21,70,100
 07-06-2024 22:41:22,70,100
 07-06-2024 22:41:23,70,100
 07-06-2024 22:41:24,70,100
 07-06-2024 22:41:25,70,100
 07-06-2024 22:41:26,70,100
 07-06-2024 22:41:27,70,100
 07-06-2024 22:41:28,71,100
 07-06-2024 22:41:29,70,100
 07-06-2024 22:41:30,70,100
 07-06-2024 22:41:31,70,100
 07-06-2024 22:41:32,71,100
 07-06-2024 22:41:33,70,100
 07-06-2024 22:41:34,71,100
 07-06-2024 22:41:35,70,100
 07-06-2024 22:41:36,70,100
 07-06-2024 22:41:37,71,100
 07-06-2024 22:41:38,71,100
 07-06-2024 22:41:39,71,100
 07-06-2024 22:41:40,71,100
 07-06-2024 22:41:41,70,100
 07-06-2024 22:41:42,71,100
 07-06-2024 22:41:43,71,100
 07-06-2024 22:41:44,71,100
 07-06-2024 22:41:45,71,100
 07-06-2024 22:41:46,70,100
 07-06-2024 22:41:47,71,100
 07-06-2024 22:41:48,70,100
 07-06-2024 22:41:49,70,100
 07-06-2024 22:41:50,70,100
 07-06-2024 22:41:51,70,100
 07-06-2024 22:41:52,71,100
 07-06-2024 22:41:53,70,100
 07-06-2024 22:41:54,71,100
 07-06-2024 22:41:55,71,100
 07-06-2024 22:41:56,70,100
 07-06-2024 22:41:57,70,100
 07-06-2024 22:41:58,70,100
 07-06-2024 22:41:59,70,100
 07-06-2024 22:42:00,71,100
 07-06-2024 22:42:01,71,100
 07-06-2024 22:42:02,70,100
 07-06-2024 22:42:03,71,100
 07-06-2024 22:42:04,71,100
 07-06-2024 22:42:05,70,100
 07-06-2024 22:42:06,71,100
 07-06-2024 22:42:07,70,100
 07-06-2024 22:42:08,71,100
 07-06-2024 22:42:09,70,100
 07-06-2024 22:42:10,71,100
 07-06-2024 22:42:11,70,100
 07-06-2024 22:42:12,71,100
 07-06-2024 22:42:13,70,100
 07-06-2024 22:42:14,71,100
 07-06-2024 22:42:15,71,100
 07-06-2024 22:42:16,71,100
 07-06-2024 22:42:17,71,100
 07-06-2024 22:42:18,71,100
 07-06-2024 22:42:19,71,100
 07-06-2024 22:42:20,70,100
 07-06-2024 22:42:21,70,100
 07-06-2024 22:42:22,62,62.946
 07-06-2024 22:42:23,64,73.876
 07-06-2024 22:42:24,69,99.425
 07-06-2024 22:42:25,69,92.977
 07-06-2024 22:42:26,71,100
 07-06-2024 22:42:27,70,100
 07-06-2024 22:42:28,71,100
 07-06-2024 22:42:29,71,100
 07-06-2024 22:42:30,71,100
 07-06-2024 22:42:31,70,100
 07-06-2024 22:42:32,71,100
 07-06-2024 22:42:33,71,100
 07-06-2024 22:42:34,70,100
 07-06-2024 22:42:35,70,100
 07-06-2024 22:42:36,71,100
 07-06-2024 22:42:37,71,100
 07-06-2024 22:42:38,71,100
 07-06-2024 22:42:39,71,100
 07-06-2024 22:42:40,71,100
 07-06-2024 22:42:41,71,100
 07-06-2024 22:42:42,71,100
 07-06-2024 22:42:43,71,100
 07-06-2024 22:42:44,70,100
 07-06-2024 22:42:45,71,100
 07-06-2024 22:42:46,71,100
 07-06-2024 22:42:47,73,100
 07-06-2024 22:42:48,71,100
 07-06-2024 22:42:49,71,100
 07-06-2024 22:42:50,71,100
 07-06-2024 22:42:51,70,100
 07-06-2024 22:42:52,71,100
 07-06-2024 22:42:53,71,100
 07-06-2024 22:42:54,70,100
 07-06-2024 22:42:55,71,100
 07-06-2024 22:42:56,70,100
 07-06-2024 22:42:57,71,100
 07-06-2024 22:42:58,70,100
 07-06-2024 22:42:59,71,100
 07-06-2024 22:43:00,70,100
 07-06-2024 22:43:01,71,100
 07-06-2024 22:43:02,70,100
 07-06-2024 22:43:03,71,100
 07-06-2024 22:43:04,71,100
 07-06-2024 22:43:05,71,100
 07-06-2024 22:43:06,71,100
 07-06-2024 22:43:07,70,100
 07-06-2024 22:43:08,70,100
 07-06-2024 22:43:09,71,100
 07-06-2024 22:43:10,73,100
 07-06-2024 22:43:11,71,100
 07-06-2024 22:43:12,71,100
 07-06-2024 22:43:13,71,100
 07-06-2024 22:43:14,71,100
 07-06-2024 22:43:15,71,100
 07-06-2024 22:43:16,71,100
 07-06-2024 22:43:17,71,100
 07-06-2024 22:43:18,71,100
 07-06-2024 22:43:19,71,100
 07-06-2024 22:43:20,71,100
 07-06-2024 22:43:21,71,100
 07-06-2024 22:43:22,71,100
 07-06-2024 22:43:23,72,100
 07-06-2024 22:43:24,71,100
 07-06-2024 22:43:25,71,100
 07-06-2024 22:43:26,70,100
 07-06-2024 22:43:27,71,100
 07-06-2024 22:43:28,73,100
 07-06-2024 22:43:29,71,100
 07-06-2024 22:43:30,71,100
 07-06-2024 22:43:31,71,100
 07-06-2024 22:43:32,71,100
 07-06-2024 22:43:33,71,100
 07-06-2024 22:43:34,71,100
 07-06-2024 22:43:35,71,100
 07-06-2024 22:43:36,71,100
 07-06-2024 22:43:37,71,100
 07-06-2024 22:43:38,71,100
 07-06-2024 22:43:39,73,100
 07-06-2024 22:43:40,71,100
 07-06-2024 22:43:41,71,100
 07-06-2024 22:43:42,71,100
 07-06-2024 22:43:43,73,100
 07-06-2024 22:43:44,73,100
 07-06-2024 22:43:45,73,100
 07-06-2024 22:43:46,71,100
 07-06-2024 22:43:47,71,100
 07-06-2024 22:43:48,73,100
 07-06-2024 22:43:49,71,100
 07-06-2024 22:43:50,62,70.771
 07-06-2024 22:43:51,61,62.261
 07-06-2024 22:43:52,70,99.415
 07-06-2024 22:43:53,70,91.8
 07-06-2024 22:43:54,71,100
 07-06-2024 22:43:55,58,17.795
 07-06-2024 22:43:56,60,10.771
 07-06-2024 22:43:57,61,15.816
 07-06-2024 22:43:58,53,8.881
 07-06-2024 22:43:59,60,8.515
 07-06-2024 22:44:00,58,8.682
 07-06-2024 22:44:01,56,6.425
 07-06-2024 22:44:02,60,6.799
 07-06-2024 22:44:03,56,6.763
 07-06-2024 22:44:04,58,6.432
 07-06-2024 22:44:05,54,6.923
 07-06-2024 22:44:06,58,7.785
 07-06-2024 22:44:07,54,9.438
 07-06-2024 22:44:08,60,5.328
 07-06-2024 22:44:09,52,6.602
 07-06-2024 22:44:10,58,5.747
 07-06-2024 22:44:11,58,7.592
 07-06-2024 22:44:12,58,6.333
 07-06-2024 22:44:13,57,9.167
 07-06-2024 22:44:14,52,6.555
 07-06-2024 22:44:15,56,8.597
 07-06-2024 22:44:16,52,6.933
 07-06-2024 22:44:17,56,8.33
 07-06-2024 22:44:18,51,10.221
 07-06-2024 22:44:19,58,7.412
 07-06-2024 22:44:20,52,6.278
 07-06-2024 22:44:21,54,6.745
 07-06-2024 22:44:22,58,7.22
 07-06-2024 22:44:23,56,5.518
 07-06-2024 22:44:24,60,8.398
 07-06-2024 22:44:25,59,5.238
 07-06-2024 22:44:26,58,10.699
 07-06-2024 22:44:27,54,13.083
 07-06-2024 22:44:28,58,9.057
 07-06-2024 22:44:29,51,6.597
 07-06-2024 22:44:30,55,6.439
 07-06-2024 22:44:31,58,15.301
 07-06-2024 22:44:32,51,7.405
 07-06-2024 22:44:33,58,8.294
 07-06-2024 22:44:34,58,7.194
 07-06-2024 22:44:35,58,12.238
 07-06-2024 22:44:36,59,14.138
 07-06-2024 22:44:37,58,13.288
 07-06-2024 22:44:38,57,12.293
 07-06-2024 22:44:39,55,5.675
 07-06-2024 22:44:40,56,9.17
 07-06-2024 22:44:41,49,6.47
 07-06-2024 22:44:42,56,9.848
 07-06-2024 22:44:43,58,7.625
 07-06-2024 22:44:44,60,7.542
 07-06-2024 22:44:45,56,11.295
 07-06-2024 22:44:46,56,12.758
 07-06-2024 22:44:47,54,12.862
 07-06-2024 22:44:48,54,7.264
 07-06-2024 22:44:49,53,9.202
 07-06-2024 22:44:50,51,6.678
 07-06-2024 22:44:51,55,6.753
 07-06-2024 22:44:52,50,7.041
 07-06-2024 22:44:53,53,5.846
 07-06-2024 22:44:54,49,7.108
 07-06-2024 22:44:55,54,5.503
 07-06-2024 22:44:56,51,8.85
 07-06-2024 22:44:57,58,9.064
 07-06-2024 22:44:58,55,8.577
 07-06-2024 22:44:59,49,6.811
 07-06-2024 22:45:00,58,6.302
 07-06-2024 22:45:01,51,6.217
 07-06-2024 22:45:02,56,7.551
 07-06-2024 22:45:03,49,5.449
 07-06-2024 22:45:04,56,6.473
 07-06-2024 22:45:05,52,10.028
 07-06-2024 22:45:06,51,9.583
 07-06-2024 22:45:07,55,16.627
 07-06-2024 22:45:08,51,6.924
 07-06-2024 22:45:09,54,7.979
 07-06-2024 22:45:10,49,5.569
 07-06-2024 22:45:11,55,7.126
 07-06-2024 22:45:12,49,5.306
 07-06-2024 22:45:13,55,7.411
 07-06-2024 22:45:14,50,5.708
 07-06-2024 22:45:15,56,7.473
 07-06-2024 22:45:16,54,7.324
 07-06-2024 22:45:17,52,7.04
 07-06-2024 22:45:18,49,11.98
 07-06-2024 22:45:19,55,5.149
 07-06-2024 22:45:20,49,8.424
 07-06-2024 22:45:21,51,5.54
 07-06-2024 22:45:22,54,6.445
 07-06-2024 22:45:23,48,5.655
 07-06-2024 22:45:24,55,6.896
 07-06-2024 22:45:25,49,5.407
 07-06-2024 22:45:26,55,9.878
 07-06-2024 22:45:27,48,7.178
 07-06-2024 22:45:28,55,7.324
 07-06-2024 22:45:29,49,11.154
 07-06-2024 22:45:30,52,4.58
 07-06-2024 22:45:31,50,10.229
 07-06-2024 22:45:32,53,6.747
 07-06-2024 22:45:33,49,7.316
 07-06-2024 22:45:34,52,4.264
 07-06-2024 22:45:35,56,7.857
 07-06-2024 22:45:36,49,5.891
 07-06-2024 22:45:37,55,8.815
 07-06-2024 22:45:38,49,6.208
 07-06-2024 22:45:39,52,7.917
 07-06-2024 22:45:40,49,7.042
 07-06-2024 22:45:41,55,7.086
 07-06-2024 22:45:42,50,6.181
 07-06-2024 22:45:43,51,13.43
 07-06-2024 22:45:44,50,11.295
 07-06-2024 22:45:45,53,6.48
 07-06-2024 22:45:46,53,13.872
 07-06-2024 22:45:47,47,7.098
 07-06-2024 22:45:48,55,11.429
 07-06-2024 22:45:49,48,7.945
 07-06-2024 22:45:50,51,7.332
 07-06-2024 22:45:51,48,6.379
 07-06-2024 22:45:52,53,5.856
 07-06-2024 22:45:53,48,8.965
 07-06-2024 22:45:54,51,6.026
 07-06-2024 22:45:55,51,21.728
 07-06-2024 22:45:56,52,8.736
 07-06-2024 22:45:57,54,10.048
 07-06-2024 22:45:58,49,7.987
 07-06-2024 22:45:59,52,6.245
 07-06-2024 22:46:00,50,8.09
 07-06-2024 22:46:01,50,4.762
 07-06-2024 22:46:02,54,7.85
 07-06-2024 22:46:03,47,4.838
 07-06-2024 22:46:04,52,7.47
 07-06-2024 22:46:05,48,4.402
 07-06-2024 22:46:06,57,8.492
 07-06-2024 22:46:07,55,4.125
 07-06-2024 22:46:08,61,16.902
 07-06-2024 22:46:09,49,10.096
 07-06-2024 22:46:10,52,8.497
 07-06-2024 22:46:11,52,11.137
 07-06-2024 22:46:12,48,8.614
 07-06-2024 22:46:13,54,9.647
 07-06-2024 22:46:14,48,6
 07-06-2024 22:46:15,52,6.829
 07-06-2024 22:46:16,50,5.348
 07-06-2024 22:46:17,50,10.528
 07-06-2024 22:46:18,48,9.518
 07-06-2024 22:46:19,59,15.114
 07-06-2024 22:46:20,50,16.316
 07-06-2024 22:46:21,51,14.474
 07-06-2024 22:46:22,54,13.221
 07-06-2024 22:46:23,50,8.494
 07-06-2024 22:46:24,55,6.027
 07-06-2024 22:46:25,51,11.919
 07-06-2024 22:46:26,57,9.221
 07-06-2024 22:46:27,56,8.929
 07-06-2024 22:46:28,57,10.074
 07-06-2024 22:46:29,56,12.048
 07-06-2024 22:46:30,49,6.979
 07-06-2024 22:46:31,52,10.283
 07-06-2024 22:46:32,49,8.738
 07-06-2024 22:46:33,52,6.206
 07-06-2024 22:46:34,50,9.713
 07-06-2024 22:46:35,55,5.194
 07-06-2024 22:46:36,51,10.456
 07-06-2024 22:46:37,55,7.369
 07-06-2024 22:46:38,56,8.566
 07-06-2024 22:46:39,52,6.747
 07-06-2024 22:46:40,55,7.56
 07-06-2024 22:46:41,49,8.073
 07-06-2024 22:46:42,55,7.16
 07-06-2024 22:46:43,48,6.407
 07-06-2024 22:46:44,53,5.648
 07-06-2024 22:46:45,48,7.033
 07-06-2024 22:46:46,48,4.36
 07-06-2024 22:46:47,53,8.57
 07-06-2024 22:46:48,47,5.569
 07-06-2024 22:46:49,56,7.006
 07-06-2024 22:46:50,47,4.794
 07-06-2024 22:46:51,55,8.429
 07-06-2024 22:46:52,48,5.106
 07-06-2024 22:46:53,55,6.294
 07-06-2024 22:46:54,51,6.331
 07-06-2024 22:46:55,55,5.841
 07-06-2024 22:46:56,48,7.08
 07-06-2024 22:46:57,56,6.143
 07-06-2024 22:46:58,49,6.894
 07-06-2024 22:46:59,53,7.235
 07-06-2024 22:47:00,50,10.381
 07-06-2024 22:47:01,50,6.625
 07-06-2024 22:47:02,55,8.291
 07-06-2024 22:47:03,49,6.387
 07-06-2024 22:47:04,52,7.252
 07-06-2024 22:47:05,48,6.486
 07-06-2024 22:47:06,52,8.008
 07-06-2024 22:47:07,48,6.708
 07-06-2024 22:47:08,51,4.689
 07-06-2024 22:47:09,51,7.516
 07-06-2024 22:47:10,52,5.516
 07-06-2024 22:47:11,55,7.433
 07-06-2024 22:47:12,49,5.528
 07-06-2024 22:47:13,54,6.972
 07-06-2024 22:47:14,50,5.888
 07-06-2024 22:47:15,51,9.731
 07-06-2024 22:47:16,49,7.766
 07-06-2024 22:47:17,52,6.368
 07-06-2024 22:47:18,51,6.04
 07-06-2024 22:47:19,54,6.602
 07-06-2024 22:47:20,50,9.186
 07-06-2024 22:47:21,52,6.681
 07-06-2024 22:47:22,54,10.338
 07-06-2024 22:47:23,56,11.617
 07-06-2024 22:47:24,52,10.862
 07-06-2024 22:47:25,52,8.713
 07-06-2024 22:47:26,52,7.371
 07-06-2024 22:47:27,49,10.715
 07-06-2024 22:47:28,58,8.676
 07-06-2024 22:47:29,55,11.423
 07-06-2024 22:47:30,54,7.244
 07-06-2024 22:47:31,53,9.024
 07-06-2024 22:47:32,54,5.747
 07-06-2024 22:47:33,54,9.249
 07-06-2024 22:47:34,49,10.83
 07-06-2024 22:47:35,58,6.47
 07-06-2024 22:47:36,50,7.593
 07-06-2024 22:47:37,50,6.001
 07-06-2024 22:47:38,56,11.686
 07-06-2024 22:47:39,49,6.779
 07-06-2024 22:47:40,52,9.153
 07-06-2024 22:47:41,52,9.098
 07-06-2024 22:47:42,58,13.803
 07-06-2024 22:47:43,52,11.355
 07-06-2024 22:47:44,53,6.149
 07-06-2024 22:47:45,48,9.1
 07-06-2024 22:47:46,58,5.548
 07-06-2024 22:47:47,55,9.68
 07-06-2024 22:47:48,49,4.618
 07-06-2024 22:47:49,55,11.241
 07-06-2024 22:47:50,49,12.03
 07-06-2024 22:47:51,54,6.849
 07-06-2024 22:47:52,51,6.984
 07-06-2024 22:47:53,58,10.33
 07-06-2024 22:47:54,48,8.861
 07-06-2024 22:47:55,56,7.91
 07-06-2024 22:47:56,51,9.131
 07-06-2024 22:47:57,48,9.421
 07-06-2024 22:47:58,54,14.636
 07-06-2024 22:47:59,49,5.885
 07-06-2024 22:48:00,50,6.313
 07-06-2024 22:48:01,48,7.22
 07-06-2024 22:48:02,53,7.826
 07-06-2024 22:48:03,50,7.033
 07-06-2024 22:48:04,56,6.207
 07-06-2024 22:48:05,48,5.497
 07-06-2024 22:48:06,53,6.264
 07-06-2024 22:48:07,49,5.691
 07-06-2024 22:48:08,50,5.368
 07-06-2024 22:48:09,49,7.59
 07-06-2024 22:48:10,52,4.897
 07-06-2024 22:48:11,54,7.374
 07-06-2024 22:48:12,48,5.114
 07-06-2024 22:48:13,55,7.027
 07-06-2024 22:48:14,48,5.513
 07-06-2024 22:48:15,57,5.984
 07-06-2024 22:48:16,49,5.052
 07-06-2024 22:48:17,53,6.931
 07-06-2024 22:48:18,48,5.474
 07-06-2024 22:48:19,52,6.012
 07-06-2024 22:48:20,48,5.266
 07-06-2024 22:48:21,48,6.092
 07-06-2024 22:48:22,47,7.364
 07-06-2024 22:48:23,53,4.549
 07-06-2024 22:48:24,49,6.467
 07-06-2024 22:48:25,51,5.566
 07-06-2024 22:48:26,51,7.072
 07-06-2024 22:48:27,52,5.263
 07-06-2024 22:48:28,54,7.258
 07-06-2024 22:48:29,47,5.235
 07-06-2024 22:48:30,53,5.885
 07-06-2024 22:48:31,48,6.531
 07-06-2024 22:48:32,53,7.367
 07-06-2024 22:48:33,47,5.681
 07-06-2024 22:48:34,57,5.236
 07-06-2024 22:48:35,52,6.759
 07-06-2024 22:48:36,52,7.605
 07-06-2024 22:48:37,49,6.51
 07-06-2024 22:48:38,55,7.725
 07-06-2024 22:48:39,46,7.305
 07-06-2024 22:48:40,52,5.547
 07-06-2024 22:48:41,48,6.66
 07-06-2024 22:48:42,53,6.183
 07-06-2024 22:48:43,52,6.193
 07-06-2024 22:48:44,47,6.31
 07-06-2024 22:48:45,51,11.019
 07-06-2024 22:48:46,49,6.06
 07-06-2024 22:48:47,52,5.953
 07-06-2024 22:48:48,58,7.957
 07-06-2024 22:48:49,51,6.686
 07-06-2024 22:48:50,47,7.94
 07-06-2024 22:48:51,49,7.178
 07-06-2024 22:48:52,47,6.611
 07-06-2024 22:48:53,53,6.294
 07-06-2024 22:48:54,48,8.724
 07-06-2024 22:48:55,48,5.096
 07-06-2024 22:48:56,52,7.978
 07-06-2024 22:48:57,47,4.947
 07-06-2024 22:48:58,51,7.666
 07-06-2024 22:48:59,47,4.861
 07-06-2024 22:49:00,55,7.174
 07-06-2024 22:49:01,48,5.036
 07-06-2024 22:49:02,52,6.869
 07-06-2024 22:49:03,47,6.099
 07-06-2024 22:49:04,49,6.068
 07-06-2024 22:49:05,47,6.039
 07-06-2024 22:49:06,51,6.123
 07-06-2024 22:49:07,47,5.749
 07-06-2024 22:49:08,53,5.384
 07-06-2024 22:49:09,52,10.594
 07-06-2024 22:49:10,46,4.947
 07-06-2024 22:49:11,53,6.202
 07-06-2024 22:49:12,46,5.467
 07-06-2024 22:49:13,52,6.124
 07-06-2024 22:49:14,47,5.491
 07-06-2024 22:49:15,55,6.24
 07-06-2024 22:49:16,51,6.231
 07-06-2024 22:49:17,49,6.051
 07-06-2024 22:49:18,47,5.981
 07-06-2024 22:49:19,55,7.566
 07-06-2024 22:49:20,49,8.575
 07-06-2024 22:49:21,52,6.288
 07-06-2024 22:49:22,55,10.304
 07-06-2024 22:49:23,50,7.728
 07-06-2024 22:49:24,55,12.211
 07-06-2024 22:49:25,53,8.243
 07-06-2024 22:49:26,49,14.176
 07-06-2024 22:49:27,48,10.938
 07-06-2024 22:49:28,58,11.76
 07-06-2024 22:49:29,58,10.739
 07-06-2024 22:49:30,56,9.702
 07-06-2024 22:49:31,47,6.499
 07-06-2024 22:49:32,46,4.927
 07-06-2024 22:49:33,47,6.837
 07-06-2024 22:49:34,52,7.445
 07-06-2024 22:49:35,52,8.071
 07-06-2024 22:49:36,47,5.646
 07-06-2024 22:49:37,51,5.802
 07-06-2024 22:49:38,47,5.605
 07-06-2024 22:49:39,53,5.948
 07-06-2024 22:49:40,47,5.835
 07-06-2024 22:49:41,50,6.064
 07-06-2024 22:49:42,47,6.3
 07-06-2024 22:49:43,51,5.868
 07-06-2024 22:49:44,47,5.406
 07-06-2024 22:49:45,52,6.076
 07-06-2024 22:49:46,47,6.296
 07-06-2024 22:49:47,49,5.9
 07-06-2024 22:49:48,48,6.376
 07-06-2024 22:49:49,58,16.41
 07-06-2024 22:49:50,53,24.814
 07-06-2024 22:49:51,47,5.66
 07-06-2024 22:49:52,54,6.611
 07-06-2024 22:49:53,47,5.643
 07-06-2024 22:49:54,52,5.081
 07-06-2024 22:49:55,47,6.059
 07-06-2024 22:49:56,47,6.32
 07-06-2024 22:49:57,46,5.982
 07-06-2024 22:49:58,53,6.384
 07-06-2024 22:49:59,47,6.488
 07-06-2024 22:50:00,51,4.662
 07-06-2024 22:50:01,48,7.632
 07-06-2024 22:50:02,54,5.662
 07-06-2024 22:50:03,51,5.678
 07-06-2024 22:50:04,46,4.857
 07-06-2024 22:50:05,52,7.099
 07-06-2024 22:50:06,46,5.911
 07-06-2024 22:50:07,52,6.647
 07-06-2024 22:50:08,49,5.098
 07-06-2024 22:50:09,55,9.957
 07-06-2024 22:50:10,50,6.878
 07-06-2024 22:50:11,56,6.964
 07-06-2024 22:50:12,47,5.908
 07-06-2024 22:50:13,50,6.198
